qname,pos.start,pos.end,domain,multi_domain,row,row.plus,annotation,category,domain.level,domain_name
reprseq131619,19,19,2004.1,FALSE,1.5,2,clamp loader of DNA polymerase,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
reprseq131619,20,21,2004.1,FALSE,1.5,2,clamp loader of DNA polymerase,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
reprseq131619,22,22,2004.1,FALSE,1.5,2,clamp loader of DNA polymerase,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
reprseq131619,23,39,2004.1,FALSE,1.5,2,clamp loader of DNA polymerase,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
reprseq131619,40,40,2004.1,FALSE,1.5,2,clamp loader of DNA polymerase,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
reprseq131619,41,132,2004.1,FALSE,1.5,2,clamp loader of DNA polymerase,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
reprseq131619,133,144,2004.1,FALSE,1.5,2,clamp loader of DNA polymerase,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
reprseq131619,145,145,2004.1,FALSE,1.5,2,clamp loader of DNA polymerase,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
reprseq131619,146,146,2004.1,FALSE,1.5,2,clamp loader of DNA polymerase,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
reprseq131619,147,153,2004.1,FALSE,1.5,2,clamp loader of DNA polymerase,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
reprseq131619,154,154,2004.1,FALSE,1.5,2,clamp loader of DNA polymerase,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
reprseq131619,155,155,2004.1,FALSE,1.5,2,clamp loader of DNA polymerase,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
reprseq131619,156,156,2004.1,FALSE,1.5,2,clamp loader of DNA polymerase,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
reprseq131619,157,157,2004.1,FALSE,1.5,2,clamp loader of DNA polymerase,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
reprseq131619,158,158,2004.1,FALSE,1.5,2,clamp loader of DNA polymerase,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
reprseq131619,159,159,2004.1,FALSE,1.5,2,clamp loader of DNA polymerase,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
reprseq131619,160,160,2004.1,FALSE,1.5,2,clamp loader of DNA polymerase,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
reprseq131619,161,161,2004.1,FALSE,1.5,2,clamp loader of DNA polymerase,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
reprseq131619,162,162,2004.1,FALSE,1.5,2,clamp loader of DNA polymerase,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
reprseq131619,163,163,2004.1,FALSE,1.5,2,clamp loader of DNA polymerase,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
reprseq131619,164,164,2004.1,FALSE,1.5,2,clamp loader of DNA polymerase,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
reprseq131619,165,165,2004.1,FALSE,1.5,2,clamp loader of DNA polymerase,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
reprseq131619,166,231,undetected,FALSE,1.5,2,clamp loader of DNA polymerase,"DNA, RNA and nucleotide metabolism",H,undetected
reprseq131619,232,232,138.1,FALSE,1.5,2,clamp loader of DNA polymerase,"DNA, RNA and nucleotide metabolism",H,"DNA polymerase III clamp loader subunits, C-terminal domain"
reprseq131619,233,234,138.1,FALSE,1.5,2,clamp loader of DNA polymerase,"DNA, RNA and nucleotide metabolism",H,"DNA polymerase III clamp loader subunits, C-terminal domain"
reprseq131619,235,312,138.1,FALSE,1.5,2,clamp loader of DNA polymerase,"DNA, RNA and nucleotide metabolism",H,"DNA polymerase III clamp loader subunits, C-terminal domain"
reprseq131619,313,313,138.1,FALSE,1.5,2,clamp loader of DNA polymerase,"DNA, RNA and nucleotide metabolism",H,"DNA polymerase III clamp loader subunits, C-terminal domain"
reprseq131619,314,314,138.1,FALSE,1.5,2,clamp loader of DNA polymerase,"DNA, RNA and nucleotide metabolism",H,"DNA polymerase III clamp loader subunits, C-terminal domain"
reprseq131619,315,326,undetected,FALSE,1.5,2,clamp loader of DNA polymerase,"DNA, RNA and nucleotide metabolism",H,undetected
reprseq062125,1,8,undetected,FALSE,0.5,1,peptidase,other,H,undetected
reprseq062125,9,102,1.1,FALSE,0.5,1,peptidase,other,H,RIFT-related
reprseq062125,103,206,undetected,FALSE,0.5,1,peptidase,other,H,undetected
reprseq062125,207,303,235.1,FALSE,0.5,1,peptidase,other,H,Lysozyme-like
reprseq062125,304,408,undetected,FALSE,0.5,1,peptidase,other,H,undetected
reprseq062125,409,409,325.1,FALSE,0.5,1,peptidase,other,H,alpha/beta-Hammerhead/Barrel-sandwich hybrid
reprseq062125,410,428,325.1,FALSE,0.5,1,peptidase,other,H,alpha/beta-Hammerhead/Barrel-sandwich hybrid
reprseq062125,429,441,325.1,FALSE,0.5,1,peptidase,other,H,alpha/beta-Hammerhead/Barrel-sandwich hybrid
reprseq062125,442,443,325.1,FALSE,0.5,1,peptidase,other,H,alpha/beta-Hammerhead/Barrel-sandwich hybrid
reprseq062125,444,498,325.1,FALSE,0.5,1,peptidase,other,H,alpha/beta-Hammerhead/Barrel-sandwich hybrid
reprseq062125,499,499,325.1,FALSE,0.5,1,peptidase,other,H,alpha/beta-Hammerhead/Barrel-sandwich hybrid
reprseq062125,500,537,325.1,FALSE,0.5,1,peptidase,other,H,alpha/beta-Hammerhead/Barrel-sandwich hybrid
reprseq062125,538,538,325.1,FALSE,0.5,1,peptidase,other,H,alpha/beta-Hammerhead/Barrel-sandwich hybrid
reprseq062125,539,542,undetected,FALSE,0.5,1,peptidase,other,H,undetected
reprseq047043,1,33,undetected,FALSE,1.5,2,peptidase,other,H,undetected
reprseq047043,34,37,4019.1,FALSE,1.5,2,peptidase,other,H,alpha-helical domain in beta-lactamase/transpeptidase-like proteins
reprseq047043,38,55,4019.1,FALSE,1.5,2,peptidase,other,H,alpha-helical domain in beta-lactamase/transpeptidase-like proteins
reprseq047043,56,58,4019.1,FALSE,1.5,2,peptidase,other,H,alpha-helical domain in beta-lactamase/transpeptidase-like proteins
reprseq047043,59,59,4019.1,FALSE,1.5,2,peptidase,other,H,alpha-helical domain in beta-lactamase/transpeptidase-like proteins
reprseq047043,60,60,4019.1,FALSE,1.5,2,peptidase,other,H,alpha-helical domain in beta-lactamase/transpeptidase-like proteins
reprseq047043,61,61,4019.1,FALSE,1.5,2,peptidase,other,H,alpha-helical domain in beta-lactamase/transpeptidase-like proteins
reprseq047043,62,114,4019.1,FALSE,1.5,2,peptidase,other,H,alpha-helical domain in beta-lactamase/transpeptidase-like proteins
reprseq047043,115,118,4019.1,FALSE,1.5,2,peptidase,other,H,alpha-helical domain in beta-lactamase/transpeptidase-like proteins
reprseq047043,119,129,multiple domains,TRUE,1.5,2,peptidase,other,H,multiple domains
reprseq047043,130,130,multiple domains,TRUE,1.5,2,peptidase,other,H,multiple domains
reprseq047043,131,143,multiple domains,TRUE,1.5,2,peptidase,other,H,multiple domains
reprseq047043,144,145,multiple domains,TRUE,1.5,2,peptidase,other,H,multiple domains
reprseq047043,146,146,multiple domains,TRUE,1.5,2,peptidase,other,H,multiple domains
reprseq047043,147,147,multiple domains,TRUE,1.5,2,peptidase,other,H,multiple domains
reprseq047043,148,150,multiple domains,TRUE,1.5,2,peptidase,other,H,multiple domains
reprseq047043,151,152,multiple domains,TRUE,1.5,2,peptidase,other,H,multiple domains
reprseq047043,153,158,multiple domains,TRUE,1.5,2,peptidase,other,H,multiple domains
reprseq047043,159,165,multiple domains,TRUE,1.5,2,peptidase,other,H,multiple domains
reprseq047043,166,171,multiple domains,TRUE,1.5,2,peptidase,other,H,multiple domains
reprseq047043,172,173,multiple domains,TRUE,1.5,2,peptidase,other,H,multiple domains
reprseq047043,174,174,multiple domains,TRUE,1.5,2,peptidase,other,H,multiple domains
reprseq047043,175,175,multiple domains,TRUE,1.5,2,peptidase,other,H,multiple domains
reprseq047043,176,176,multiple domains,TRUE,1.5,2,peptidase,other,H,multiple domains
reprseq047043,177,176,multiple domains,TRUE,1.5,2,peptidase,other,H,multiple domains
reprseq047043,177,178,multiple domains,TRUE,1.5,2,peptidase,other,H,multiple domains
reprseq047043,179,180,multiple domains,TRUE,1.5,2,peptidase,other,H,multiple domains
reprseq047043,181,181,multiple domains,TRUE,1.5,2,peptidase,other,H,multiple domains
reprseq047043,182,182,multiple domains,TRUE,1.5,2,peptidase,other,H,multiple domains
reprseq047043,183,185,multiple domains,TRUE,1.5,2,peptidase,other,H,multiple domains
reprseq047043,186,263,223.3,FALSE,1.5,2,peptidase,other,H,a+b domain in beta-lactamase/transpeptidase-like proteins
reprseq047043,264,264,223.3,FALSE,1.5,2,peptidase,other,H,a+b domain in beta-lactamase/transpeptidase-like proteins
reprseq047043,265,265,223.3,FALSE,1.5,2,peptidase,other,H,a+b domain in beta-lactamase/transpeptidase-like proteins
reprseq047043,266,276,223.3,FALSE,1.5,2,peptidase,other,H,a+b domain in beta-lactamase/transpeptidase-like proteins
reprseq047043,277,282,223.3,FALSE,1.5,2,peptidase,other,H,a+b domain in beta-lactamase/transpeptidase-like proteins
reprseq047043,283,283,223.3,FALSE,1.5,2,peptidase,other,H,a+b domain in beta-lactamase/transpeptidase-like proteins
reprseq047043,284,284,223.3,FALSE,1.5,2,peptidase,other,H,a+b domain in beta-lactamase/transpeptidase-like proteins
reprseq047043,284,284,multiple domains,TRUE,1.5,2,peptidase,other,H,multiple domains
reprseq047043,285,287,multiple domains,TRUE,1.5,2,peptidase,other,H,multiple domains
reprseq047043,288,289,multiple domains,TRUE,1.5,2,peptidase,other,H,multiple domains
reprseq047043,290,373,51.1,FALSE,1.5,2,peptidase,other,H,Penicillin-binding protein associated domain
reprseq047043,374,374,51.1,FALSE,1.5,2,peptidase,other,H,Penicillin-binding protein associated domain
reprseq047043,375,375,51.1,FALSE,1.5,2,peptidase,other,H,Penicillin-binding protein associated domain
reprseq047043,376,376,51.1,FALSE,1.5,2,peptidase,other,H,Penicillin-binding protein associated domain
reprseq047043,377,390,undetected,FALSE,1.5,2,peptidase,other,H,undetected
reprseq023345,1,2,1.1,FALSE,0.5,1,DNA methyltransferase,other,H,RIFT-related
reprseq023345,3,65,1.1,FALSE,0.5,1,DNA methyltransferase,other,H,RIFT-related
reprseq023345,66,66,1.1,FALSE,0.5,1,DNA methyltransferase,other,H,RIFT-related
reprseq023345,67,68,undetected,FALSE,0.5,1,DNA methyltransferase,other,H,undetected
reprseq023345,69,70,2003.1,FALSE,0.5,1,DNA methyltransferase,other,H,Rossmann-related
reprseq023345,71,91,2003.1,FALSE,0.5,1,DNA methyltransferase,other,H,Rossmann-related
reprseq023345,92,195,2003.1,FALSE,0.5,1,DNA methyltransferase,other,H,Rossmann-related
reprseq023345,196,212,2003.1,FALSE,0.5,1,DNA methyltransferase,other,H,Rossmann-related
reprseq023345,213,328,2003.1,FALSE,0.5,1,DNA methyltransferase,other,H,Rossmann-related
reprseq023345,329,329,2003.1,FALSE,0.5,1,DNA methyltransferase,other,H,Rossmann-related
reprseq023345,330,330,2003.1,FALSE,0.5,1,DNA methyltransferase,other,H,Rossmann-related
reprseq023345,331,333,2003.1,FALSE,0.5,1,DNA methyltransferase,other,H,Rossmann-related
reprseq023345,334,335,2003.1,FALSE,0.5,1,DNA methyltransferase,other,H,Rossmann-related
reprseq023345,336,337,2003.1,FALSE,0.5,1,DNA methyltransferase,other,H,Rossmann-related
reprseq023345,338,351,2003.1,FALSE,0.5,1,DNA methyltransferase,other,H,Rossmann-related
reprseq023345,352,385,2003.1,FALSE,0.5,1,DNA methyltransferase,other,H,Rossmann-related
reprseq023345,386,386,2003.1,FALSE,0.5,1,DNA methyltransferase,other,H,Rossmann-related
reprseq023345,387,387,2003.1,FALSE,0.5,1,DNA methyltransferase,other,H,Rossmann-related
reprseq130965,1,1,undetected,FALSE,1.5,2,DNA methyltransferase,other,H,undetected
reprseq130965,2,2,876.1,FALSE,1.5,2,DNA methyltransferase,other,H,ParB/Sulfiredoxin
reprseq130965,3,3,876.1,FALSE,1.5,2,DNA methyltransferase,other,H,ParB/Sulfiredoxin
reprseq130965,4,5,876.1,FALSE,1.5,2,DNA methyltransferase,other,H,ParB/Sulfiredoxin
reprseq130965,6,73,876.1,FALSE,1.5,2,DNA methyltransferase,other,H,ParB/Sulfiredoxin
reprseq130965,74,76,876.1,FALSE,1.5,2,DNA methyltransferase,other,H,ParB/Sulfiredoxin
reprseq130965,77,88,876.1,FALSE,1.5,2,DNA methyltransferase,other,H,ParB/Sulfiredoxin
reprseq130965,89,147,undetected,FALSE,1.5,2,DNA methyltransferase,other,H,undetected
reprseq130965,148,150,2003.1,FALSE,1.5,2,DNA methyltransferase,other,H,Rossmann-related
reprseq130965,151,154,2003.1,FALSE,1.5,2,DNA methyltransferase,other,H,Rossmann-related
reprseq130965,155,155,2003.1,FALSE,1.5,2,DNA methyltransferase,other,H,Rossmann-related
reprseq130965,156,354,2003.1,FALSE,1.5,2,DNA methyltransferase,other,H,Rossmann-related
reprseq130965,355,355,2003.1,FALSE,1.5,2,DNA methyltransferase,other,H,Rossmann-related
reprseq130965,356,357,2003.1,FALSE,1.5,2,DNA methyltransferase,other,H,Rossmann-related
reprseq130965,358,359,2003.1,FALSE,1.5,2,DNA methyltransferase,other,H,Rossmann-related
reprseq130965,360,365,undetected,FALSE,1.5,2,DNA methyltransferase,other,H,undetected
reprseq056473,1,20,undetected,FALSE,2.5,3,DNA methyltransferase,other,H,undetected
reprseq056473,21,118,2008.1,FALSE,2.5,3,DNA methyltransferase,other,H,Restriction endonuclease-like
reprseq056473,119,865,undetected,FALSE,2.5,3,DNA methyltransferase,other,H,undetected
reprseq056473,866,1127,4333.1,FALSE,2.5,3,DNA methyltransferase,other,H,DNA methylase specificity domain
reprseq056473,1128,1288,undetected,FALSE,2.5,3,DNA methyltransferase,other,H,undetected
reprseq041407,1,2,2007.15,FALSE,0.5,1,MazG-like pyrophosphatase,other,H,N-deoxyribosyltransferase
reprseq041407,3,101,2007.15,FALSE,0.5,1,MazG-like pyrophosphatase,other,H,N-deoxyribosyltransferase
reprseq041407,102,103,2007.15,FALSE,0.5,1,MazG-like pyrophosphatase,other,H,N-deoxyribosyltransferase
reprseq041407,104,110,undetected,FALSE,0.5,1,MazG-like pyrophosphatase,other,H,undetected
reprseq041407,111,111,159.1,FALSE,0.5,1,MazG-like pyrophosphatase,other,H,all-alpha NTP pyrophosphatases
reprseq041407,112,235,159.1,FALSE,0.5,1,MazG-like pyrophosphatase,other,H,all-alpha NTP pyrophosphatases
reprseq041407,236,236,159.1,FALSE,0.5,1,MazG-like pyrophosphatase,other,H,all-alpha NTP pyrophosphatases
reprseq124238,1,140,2005.1,FALSE,0.5,1,cytidyltransferase,other,H,HUP domains
reprseq124238,141,151,2005.1,FALSE,0.5,1,cytidyltransferase,other,H,HUP domains
reprseq124238,152,153,2005.1,FALSE,0.5,1,cytidyltransferase,other,H,HUP domains
reprseq124238,154,154,2005.1,FALSE,0.5,1,cytidyltransferase,other,H,HUP domains
reprseq124238,155,155,2005.1,FALSE,0.5,1,cytidyltransferase,other,H,HUP domains
reprseq124238,156,156,2005.1,FALSE,0.5,1,cytidyltransferase,other,H,HUP domains
reprseq124238,157,169,undetected,FALSE,0.5,1,cytidyltransferase,other,H,undetected
reprseq124238,170,171,221.4,FALSE,0.5,1,cytidyltransferase,other,H,Nudix
reprseq124238,172,172,221.4,FALSE,0.5,1,cytidyltransferase,other,H,Nudix
reprseq124238,173,173,221.4,FALSE,0.5,1,cytidyltransferase,other,H,Nudix
reprseq124238,174,174,221.4,FALSE,0.5,1,cytidyltransferase,other,H,Nudix
reprseq124238,175,175,221.4,FALSE,0.5,1,cytidyltransferase,other,H,Nudix
reprseq124238,176,176,221.4,FALSE,0.5,1,cytidyltransferase,other,H,Nudix
reprseq124238,177,180,221.4,FALSE,0.5,1,cytidyltransferase,other,H,Nudix
reprseq124238,181,181,221.4,FALSE,0.5,1,cytidyltransferase,other,H,Nudix
reprseq124238,182,182,221.4,FALSE,0.5,1,cytidyltransferase,other,H,Nudix
reprseq124238,183,183,221.4,FALSE,0.5,1,cytidyltransferase,other,H,Nudix
reprseq124238,184,184,221.4,FALSE,0.5,1,cytidyltransferase,other,H,Nudix
reprseq124238,185,292,221.4,FALSE,0.5,1,cytidyltransferase,other,H,Nudix
reprseq124238,293,308,221.4,FALSE,0.5,1,cytidyltransferase,other,H,Nudix
reprseq124238,309,309,221.4,FALSE,0.5,1,cytidyltransferase,other,H,Nudix
reprseq124238,310,310,221.4,FALSE,0.5,1,cytidyltransferase,other,H,Nudix
reprseq124238,311,311,221.4,FALSE,0.5,1,cytidyltransferase,other,H,Nudix
reprseq124238,312,312,221.4,FALSE,0.5,1,cytidyltransferase,other,H,Nudix
reprseq124238,313,313,221.4,FALSE,0.5,1,cytidyltransferase,other,H,Nudix
reprseq124238,314,314,221.4,FALSE,0.5,1,cytidyltransferase,other,H,Nudix
reprseq124238,315,315,221.4,FALSE,0.5,1,cytidyltransferase,other,H,Nudix
reprseq124238,316,316,221.4,FALSE,0.5,1,cytidyltransferase,other,H,Nudix
reprseq124238,317,326,undetected,FALSE,0.5,1,cytidyltransferase,other,H,undetected
reprseq089421,1,1,2006.1,FALSE,0.5,1,PhoH-like phosphate starvation-inducible,other,H,HAD domain-related
reprseq089421,2,141,2006.1,FALSE,0.5,1,PhoH-like phosphate starvation-inducible,other,H,HAD domain-related
reprseq089421,142,144,2006.1,FALSE,0.5,1,PhoH-like phosphate starvation-inducible,other,H,HAD domain-related
reprseq089421,145,233,undetected,FALSE,0.5,1,PhoH-like phosphate starvation-inducible,other,H,undetected
reprseq089421,234,234,2004.1,FALSE,0.5,1,PhoH-like phosphate starvation-inducible,other,H,P-loop domains-related
reprseq089421,235,438,2004.1,FALSE,0.5,1,PhoH-like phosphate starvation-inducible,other,H,P-loop domains-related
reprseq089421,439,440,2004.1,FALSE,0.5,1,PhoH-like phosphate starvation-inducible,other,H,P-loop domains-related
reprseq089421,441,448,2004.1,FALSE,0.5,1,PhoH-like phosphate starvation-inducible,other,H,P-loop domains-related
reprseq089421,449,449,undetected,FALSE,0.5,1,PhoH-like phosphate starvation-inducible,other,H,undetected
reprseq030296,1,1,2004.1,FALSE,0.5,1,polynucleotide kinase,other,H,P-loop domains-related
reprseq030296,2,115,2004.1,FALSE,0.5,1,polynucleotide kinase,other,H,P-loop domains-related
reprseq030296,116,122,2004.1,FALSE,0.5,1,polynucleotide kinase,other,H,P-loop domains-related
reprseq030296,123,123,2004.1,FALSE,0.5,1,polynucleotide kinase,other,H,P-loop domains-related
reprseq030296,124,136,2004.1,FALSE,0.5,1,polynucleotide kinase,other,H,P-loop domains-related
reprseq030296,137,139,2004.1,FALSE,0.5,1,polynucleotide kinase,other,H,P-loop domains-related
reprseq030296,140,140,2004.1,FALSE,0.5,1,polynucleotide kinase,other,H,P-loop domains-related
reprseq030296,141,150,2004.1,FALSE,0.5,1,polynucleotide kinase,other,H,P-loop domains-related
reprseq030296,151,151,multiple domains,TRUE,0.5,1,polynucleotide kinase,other,H,multiple domains
reprseq030296,152,153,multiple domains,TRUE,0.5,1,polynucleotide kinase,other,H,multiple domains
reprseq030296,154,155,multiple domains,TRUE,0.5,1,polynucleotide kinase,other,H,multiple domains
reprseq030296,156,171,multiple domains,TRUE,0.5,1,polynucleotide kinase,other,H,multiple domains
reprseq030296,172,277,2006.1,FALSE,0.5,1,polynucleotide kinase,other,H,HAD domain-related
reprseq030296,278,283,2006.1,FALSE,0.5,1,polynucleotide kinase,other,H,HAD domain-related
reprseq030296,284,286,2006.1,FALSE,0.5,1,polynucleotide kinase,other,H,HAD domain-related
reprseq030296,287,287,2006.1,FALSE,0.5,1,polynucleotide kinase,other,H,HAD domain-related
reprseq030296,288,288,2006.1,FALSE,0.5,1,polynucleotide kinase,other,H,HAD domain-related
reprseq030296,289,289,2006.1,FALSE,0.5,1,polynucleotide kinase,other,H,HAD domain-related
reprseq030296,290,292,undetected,FALSE,0.5,1,polynucleotide kinase,other,H,undetected
reprseq086344,1,1,10.12,FALSE,0.5,1,2OG-Fe(II) oxygenase,"moron, auxiliary metabolic gene and host takeover",H,Double-stranded beta-helix
reprseq086344,2,164,10.12,FALSE,0.5,1,2OG-Fe(II) oxygenase,"moron, auxiliary metabolic gene and host takeover",H,Double-stranded beta-helix
reprseq086344,165,165,10.12,FALSE,0.5,1,2OG-Fe(II) oxygenase,"moron, auxiliary metabolic gene and host takeover",H,Double-stranded beta-helix
reprseq086344,165,166,multiple domains,TRUE,0.5,1,2OG-Fe(II) oxygenase,"moron, auxiliary metabolic gene and host takeover",H,multiple domains
